"id","text","level1","level2","level3","level4"
"id479","lui demandé - je . — Soit patiente , ma chérie ! » me répond - il . Les écureuils se pourchassent . Le chat Tingu en poursuit un et je veux me lancer à la poursuite de Tingu à mon tour . Le jardin est rempli de fleurs . Mes préférées sont les roses jaunes . La fleur préférée de grand-père est le jasmin blanc . Il y a un tapis de feuilles au pied de certains arbres . De nombreux arbres sont en fleurs . J' aime le printemps ! Tout a l' air tellement beau au printemps ! Demain , c' est Holi , la fête des couleurs . L' école est fermée pendant deux jours . Nous avons fabriqué une immense Holika avec des brindilles et des morceaux de bois . Certains d' entre - nous sont allés en forêt chercher des fleurs de teck bâtard . Manu les a placées dans une citerne . L' eau a pris une couleur orange vif !   10 .",0,1,0,0
"id480","Pleins feux sur les fêtes indiennes Les pluies ont cessé , mais l' hiver n' est pas encore là . Cette saison s' appelle l' automne , sharat ritu , en sanskrit . J' ai un rhume . Le changement de saison semble rendre beaucoup de monde malade . Mamie dit que tous les enfants seront guéris avant la grande fête automnale Dussehra . Il y a beaucoup de festivals au cours de cette saison . Manu a accroché des feuilles de mon manguier pour fabriquer un thoranam que l' on suspendra à la porte d' entrée . Je pense que ce sera le plus beau du monde ! Le ciel est très bleu à présent . Il est clairsemé de nuages d' un blanc intense qui ressemblent à des boules de coton . Tout semble si calme . Ce soir , nous fêtons Sharad Poornima , également appelé Khojagiri . La pleine lune va rendre tout gris argenté autour de nous . Nous resterons éveillés toute la nuit . Nous dégusterons du kheer chaud préparé avec des ingrédients blancs , tels que de la noix de coco , du riz et du lait . Aujourd'hui , Meera célèbre Onam , la fête des moissons .",0,1,0,0
"id481","C' est une fête de la joie . Sa famille a fabriqué un magnifique pookalam , un décor à motifs géométriques comme le rangoli , mais avec des fleurs . Elle dit que c' est l' époque de l' année où les moissons sont terminées et qu' il y a assez de grains pour tout le monde . C' est une époque joyeuse . C' est l' époque où ont lieu les célèbres courses de bateau au Kerala . Quel bonheur ! J' ai envie de fêter ça aussi . Ce sont les vacances de Dussehra . Dans l' État du Tamil Nadu , les gens aiment installer un navaratri golu , qui est une exposition de figurines sur trois à neuf marches . cours de cette saison festive , Manu et moi allons apprendre la musique classique indienne . Je souhaite jouer du mrudangam*. Mru - dan Manu souhaite apprendre à jouer de la flûte et Maman à conduire un scooter . tambour indien à deux faces   6 . Diwali , la fête des lumières , approche . Dans le noir , une nuit sans lune , les maisons illuminées avec des lampes à huile et des bougies seront magnifiques . Certains décorent de guirlandes électriques clignotantes . J' aime aussi faire éclater des crackers . Mais notre instituteur dit que c' est mauvais pour l' air .",0,1,0,0
"id482","Mashigo Je m' appelle Tumi et J' ai peur . Maman dit que c' est normal d' avoir peur . Tout le monde a peur , Tumi . »   . Et s' il y a un monstre sous mon lit ?   . « Je lui dirai de s' en aller et de ne JAMAIS revenir . »   . Et s' il y a des yeux qui me regardent au fond de la baignoire ? Ta grande soeur , Kamo , te sortira du bain .",0,1,0,0
"id483","»   . Et si une baleine m' avale à la plage ? « Kamo et moi iront te chercher dans son ventre . »   . Et si je n' arrive pas à réciter l' alphabet à l' école et que les autres élèves se moquent de moi ? Jill , ton institutrice , t’ aidera à le réciter . »   . Et si j' ai peur d' aller chez le dentiste demain ? Je serai là pour te tenir la main . » Tout le monde a peur . Maman dit que c' est normal d' avoir peur .",0,1,0,0
"id484","Maths au Leelu est au parc d’ attraction avec les 36 élèves de CM1 ! Le professeur dit : « Ceux qui veulent aller dans le petit train lèvent la main . » Tout le monde crie : « Moi , monsieur ... moi ! Le professeur commence à compter les mains . Avant qu' il ne puisse atteindre 36 , le petit train est plein . Il donne un fort coup de sifflet et démarre . La classe de CM1 doit attendre le prochain tour . Ensuite , c’ est le moment d’ aller jusqu’ à la grande roue . Chaque cabine pivotante de la roue a deux sièges . Leelu voit qu’ un billet est valable pour deux personnes . Avant que le professeur ne commence à compter un par un , Leelu compte rapidement sa classe de deux en deux : « 2 , 4 , 6 , 8 , 10 , 12 , 14 ... 36 . Le guichetier demande : « Combien de tickets ? » Leelu répond , « 18 . ​Au manège , chaque cheval a trois sièges . Bittu veut montrer à la classe à quel point il est intelligent . Alors il commence à compter trois par trois . « 3 , 6 , 9 ... 36 ! Le professeur demande , « De combien de chevaux avons -nous besoin ? » Bittu dit fièrement , « 12 . ​C’ est la fin de la journée .",0,1,0,0
"id485","Ils sont tous fatigués . Le professeur veut s’ assurer que les 36 enfants sont bien tous de retour dans le bus . Cette fois , Didu veut compter . Elle remarque que chaque rangée dans le bus a quatre sièges . Alors elle compte fort de quatre en quatre . « 4 , 8 , 12 , 16 , 20 , 24 , 28 , 32 ... » Elle s’ arrête juste avant de dire « 36 » . Monsieur , deux enfants semblent avoir disparu et ne sont pas dans le bus ! » souffle - t - elle . Ah , viens , regarde ... voici un des deux qui manque » dit le conducteur à l’ arrière du bus . Sur la dernière rangée , Montu s’ est endormi rapidement et il ronfle ! ​ Mais cela ne fait que 35 enfants . Alors que le professeur sortait pour rechercher l’ enfant disparu , Didu crie , « Monsieur , revenez s’ il vous plait ... nous l’ avons trouvée ! Qui est cette fille polissonne ? » demande le professeur . Didu se montre du doigt . Moi , Monsieur , j’ avais oublié de me compter ! Le plaisir des nombres Tu n’ es pas obligé d’ aller dans un parc d’ attraction pour compter de deux en deux , de trois en trois ou de quatre en quatre . Tu as tout autour de toi des opportunités de compter ainsi . Compte le nombre de pieds dans ta classe , en comptant de deux en deux !",0,1,0,0
"id486","— Meera , je suis allée dans ton école , aujourd'hui , dit la maman de Meera . Ah bon ? répond Meera . La porte était grande ouverte et le gardien n' était pas là . Oh , il était dans notre classe , car il voulait savoir pourquoi la maîtresse avait crié . — Et pourquoi a -t -elle crié ? — Parce que Rohan avait crié . — Et pourquoi Rohan a -t -il crié ? — Parce que le serpent qu' il avait rapporté du zoo a dévoré sa souris .",0,1,0,0
"id487","Alors , la maîtresse a hurlé et le gardien est arrivé . — Mais lorsque je suis entrée dans ta classe , il n' y avait personne . — Nous étions tous cachés dans la salle des professeurs , parce que le serpent de Rohan était dans notre classe . — Mais Meera , quand je suis allée dans la salle des professeurs , il n' y avait personne ! — C' est que nous avions tous couru nous réfugier dans le bureau du directeur , parce que Rohan nous a dit que son serpent nous suivait ! — Mais lorsque je suis allée dans le bureau du directeur , il était vide . — Nous n' avons pas pu y rester , parce que le serpent de Rohan le cherchait . Nous avons grimpé sur la terrasse et nous y sommes restés jusqu' à ce que la sonnerie retentisse . — Du coup , j' ai attendu très longtemps toute seule dans l' école !",0,1,0,0
"id488","Il était une fois un petit écureuil , vif et espiègle , qui s' appelait Coquin . Hop , il grimpait tout en haut d' un arbre et en redescendait à la vitesse de l' éclair . Parfois , il se tenait sur ses deux petites pattes arrière , d' autres fois , il embêtait les oiseaux . Un beau jour , tandis qu' il était perché sur une branche et croquait des noix , le regard de Coquin se posa sur sa queue . — Franchement , quel est l' intérêt d' avoir une pareille queue ? marmonna - t - il . Elle est tellement légère que je ne sais même pas que j' en ai une . — Mmh ... que faire de cette queue ? se demanda Coquin . Il se mit à retourner le problème dans tous les sens et finit par avoir une idée . Pourquoi ne pas aller consulter le docteur Bombo ? Coquin se rendit donc à l' hôpital où travaillait Bombo , l' ours médecin . Dans la salle d' attente de l' hôpital , se trouvait une armoire contenant des queues , des pattes et des oreilles appartenant à différents animaux . — Et si je profitais de mon attente pour essayer de me trouver une nouvelle queue ? se dit Coquin . Et il se mit à examiner attentivement toutes les queues exposées . Après un long moment , il choisit la queue d' un singe . Dès que le docteur Bombo se présenta , Coquin s’ approcha de son bureau . — Docteur Bombo , pourriez -vous s' il vous plaît me greffer cette queue de singe ? demanda Le docteur Bombo dévisagea Coquin par - dessus ses lunettes . — Mais pourquoi donc ? interrogea - t Qu' est -ce qui ne va pas avec votre queue ?   . — Je veux changer de queue , insista Coquin . — Je ne pense pas que la queue d' un singe vous conviendra , indiqua le docteur Bombo . — Mais si , enfin , voyons ! s' obstina Coquin . Vous DEVEZ changer ma queue . Et je veux une queue de singe !   . — Très bien , comme vous voudrez , répondit le docteur Bombo en replaçant ses lunettes sur son nez . Je vais remplacer votre queue , mais ... Coquin était enchanté . Le docteur Bombo retira sa queue et la remplaça par celle du singe . — Ah , voilà enfin ce que j' appelle une vraie queue ! s' exclama Coquin en roulant gaiement du popotin . Je peux désormais me percher très haut dans les arbres , la queue pendante , comme les singes . l' hôpital , ravi de cette nouveauté . Sauf que ... — Oh , mon dieu ! Que se passe -t -il ? Je peux à peine marcher . J' ai l' impression de peser trois tonnes . Coquin était très inquiet . Il se faufila hors de chez lui à grand peine . Il n’ arrivait pas à marcher à cause du poids de sa nouvelle queue qui traînait par terre . Il parvint malgré tout à atteindre un arbre , à force de tirer de toutes ses forces dessus . — Je vais grimper sur cet arbre et me reposer un peu , se dit - il . Il essaya d' escalader l' arbre , mais ne réussit pas à grimper d' un centimètre .",0,1,0,0
"id489","Il retomba par terre à chaque tentative . Il finit par s' asseoir sur le sol , complètement épuisé . — Bon , ça ne va pas du tout , se dit Coquin en essayant de ramasser sa longue queue . Cette queue ne me convient pas . Il faut que je la fasse remplacer . Coquin retourna donc en titubant à l' hôpital du docteur Bombo . — Docteur Bombo , cette queue est beaucoup trop lourde pour moi . Pourriez -vous s' il vous plaît m' en greffer une plus légère ? demanda Coquin à bout de force . — Je vous avais prévenu , gronda le docteur Bombo . — Je suis désolé , Docteur Bombo . Pourriez -vous s' il vous plaît me greffer une queue de chat , cette fois ? suggéra Coquin . Le docteur Bombo retira donc la queue trop lourde et greffa une queue de chat à la place de l' ancienne . — Bon , au moins , celle -là est plus légère que l' autre , se dit Coquin . L' opération l' avait épuisé , il se coucha à même le sol et s' endormit . Il fut réveillé en sursaut par un grand bruit . — Oh , mon dieu ! hurla Coquin . Ce chien pense que je suis un chat et il va me courir après ! Il prit ses jambes à son cou . Le chien se mit à pourchasser Coquin . — Oh , non , c' est pas vrai ! se lamenta Coquin . Je ne peux pas courir avec cette queue ! Mon ancienne queue était beaucoup plus légère . Je pouvais courir tellement bien avec !   . Chancelant et trébuchant , Coquin se présenta une fois de plus à l' hôpital du docteur Bombo . — Au secours , Docteur Bombo ! -til en entrant dans l' hôpital . Le chien resta dehors et continua à aboyer . — Qu' est -ce qui vous amène , cette fois ? demanda le docteur Bombo . Cet horrible chien me court après . S' il vous plaît , Docteur Bombo , redonnez -moi mon ancienne queue . Je ne veux plus de la queue d' un autre animal . Je veux juste récupérer la mienne , expliqua Coquin en secouant la tête dans tous les sens . — Ah , ça y est , vous avez enfin repris vos esprits ? sourit le docteur Bombo . Il retira gaiement la queue du chat et replaça l' ancienne queue sur le petit écureuil espiègle . Coquin poussa un grand ouf de soulagement . Sans se soucier du reste du monde , il rentra chez lui le cœur léger , en fredonnant une chanson :   . Ma queue , il n' y pas mieux . Elle est douce et bien fournie ! Je peux gambader sous le ciel bleu . Et danser toute la nuit !",0,1,0,0
"id490","Les monstres sont partout Dans tes cheveux , en - dessus , en - dessous   . Les monstres qui ont des griffes Les monstres qui ont des pattes velues   . Les monstres qui ont toutes leurs dents Les monstres qui ont mangé trop de bonbons   . Les monstres qui font grise mine Les monstres qui ne sentent pas bon et sont sales   . Les monstres dont le nez coule Les monstres qui éternuent   . Les monstres qui rigolent Les monstres dont le ventre rebondit   .",0,1,0,0
"id491","Les monstres qui brillent la nuit Les monstres qu' on ne voit pas   . Les monstres qui grignotent tes doigts et tes orteils Les monstres qui veulent une friandise   . Les monstres qui jouent à cache-cache Les monstres qui font des crottes   . Les monstres qui regardent par la fenêtre Les monstres qui volent   . Les monstres qui voyagent Les monstres qui sont peut - être chez toi !",0,1,0,0
"id492","Maman rentre à quelle heure ? Roja est triste . Sa maman part travailler . — Je serai de retour avant que tu ne dormes , ma chérie , dit Maman . — À quelle heure demande Roja . — À neuf heures précises , répond Maman . Il est 6 heures du matin . — Je veux que ce soit Maman qui me donne mon lait , pas toi , Papa ! proteste Il est 8 heures du matin . Allons acheter des pommes de terre , Thaatha ! dit Roja . — Mais nous avons mangé des pommes de terre hier . Pourquoi pas plutôt des aubergines ? suggère Thaatha . Il est 10 heures du matin . — Paati , à table ! hurle Roja . Thaatha est en train de faire des galettes ! Il est 1 heure de l' après - midi . La grande sœur de Roja rentre de l' école . — Paati m' a dit que j' irai à l' école avec toi après l' été . On va bien s' amuser , n' est -ce pas ? dit Roja . Il est 3 heures de l' après - midi . — C' est l' heure de rentrer à la maison , Roja , indique Papa . — Attends , crie Roja , encore une fois ! Il est 5 heures du soir . — Selvi , si tu veux devenir grand et fort , dépêche",0,1,0,0
"id493","-toi de manger ta crêpe , dit Roja . Il est 7 heures du soir . — Et lorsque le vendeur de casquettes jeta sa casquette sur le sol , les singes l' imitèrent aussitôt et jetèrent leurs casquettes aussi . — Mamaaann ! s' écrie Roja . — Qu' est -ce que tu as fait toute la journée , Roja ? demande Maman . Il est presque 9 heures du soir . — Je me suis beaucoup amusée , Maman . Papa m' a servi mon petit-déjeuner , je suis allée acheter des aubergines avec Thaatha , et il a fait des galettes pour le déjeuner . — J' ai récupéré ma grande sœur à la descente du bus , j' ai joué dans le parc , j' ai donné à manger à Selvi , Papa m' a raconté une histoire . Et tu es rentrée ! s' écrie Roja en faisant un large sourire . Il est 9 heures du soir . Ma journée Voici une liste des choses que Roja fait dans la journée . Qu' as - tu fait hier , à la même heure ? Prends une feuille de papier et dessine -toi en train de faire ces choses . Roja prend son petit-déjeuner à 8 heures . Qu' astu fait hier à 8 heures ? Roja va faire les courses à 10 heures . Qu' as - tu fait hier à 10 heures ? Roja prend son déjeuner à 1 heure . Qu' as - tu fait hier à 1 heure ? Roja récupère sa sœur à la descente du bus à 3 heures . Qu' as - tu fait hier à 3 heures ? Roja joue dans le parc à 5 heures . Qu' as - tu fait hier à 5 heures ? Roja donne à manger à Selvi à 7 heures . Qu' as - tu fait hier à 7 heures ?",0,1,0,0
"id494","Un jour , une petite souris est montée sur la table pour explorer cet endroit . « Oooh , miam ! Ça a l' air bon . »   . Qui me fait mal ? » cria une voix . Qui es - tu ? » demanda la souris . « Je suis une souris » répondit la voix . « Mais je suis une souris . Moi aussi , je suis une souris . » . La souris courut dans la cuisine et rapporta du gâteau . Regarde ! Voici ce qu' une souris peut faire . Une vraie souris peut manger un gâteau . TU ne peux pas le faire . »   . Petite souris , regarde et apprends » , répondit l' autre souris . Elle afficha une image de gâteau sur l' écran de l' ordinateur . La première souris n' était pas convaincue . « Tu ne peux pas faire ce qu' une vraie souris peut faire . »   .",0,1,0,0
"id495","Il prit un crayon sur le bureau et le mâchonna . Regarde ce que j' ai fait avec ce crayon . C' est ce qu' une vraie souris peut faire ! »   . L' autre souris a affiché sur l' écran une image de grumes*. « Je peux faire mieux que ça . Regarde ! une   grume est un tronc d' arbre   abattu débarrassé de ses branches . « Bien , peux - tu danser comme moi ? » demanda la première souris . Soudain , le chat de la maison apparut en sifflant . « OH NON ! secours ! » cria la première souris . « Que dois - je faire ? Que dois - je faire ? » cria la première souris en s' enfuyant . L' autre souris agit rapidement en faisant apparaitre sur l' écran une vidéo d' un chien qui aboie pour effrayer le chat . »   . La première souris fit un câlin à l' autre souris . Merci ! Tu m' as sauvé la vie . Tu es une bonne souris , tout comme moi . »   .",0,1,0,0
"id496","Un nuage circulait joyeusement dans le ciel . Le paon dit : « Pourquoi ne veux - tu pas pleuvoir ? Je danserai pour toi . Le poisson dit : « Peux - tu pleuvoir , s' il - te - plait . J' ai besoin de plus d' eau . L' agriculteur dit : « Peux - tu pleuvoir , s' il - te - plait . Je vais planter des graines pour la prochaine récolte . Raju dit : « Si tu voulais pleuvoir , je ferai naviguer mes bateaux en papier . Le nuage plut une averse de gouttes scintillantes . Le paon déploya ses jolies plumes et dansa .",0,1,0,0
"id497","L' étang fut rempli . Le poisson était heureux . L' agriculteur commença à planter ses graines . Splish ! Splash ! Splosh ! Raju et ses amis passèrent un merveilleux moment dans les flaques . Le nuage remplit de joie le cœur de tout le monde . Il s' en alla . Tous les enfants lui dirent au revoir .",0,1,0,0
"id498","Herminder Un après-midi , Saboo jouait seul dans le jardin . Mère je peux avoir un petit chiot ? Non » dit la mère . Un très petit chiot ? » demanda Saboo . Non » dit la mère . Saboo a lancé une pierre , qui a roulé près d' un arbre . Le tronc avait un pelage . le toucha et leva les yeux , en haut , plus haut , tout en haut . Il a vu deux yeux qui regardait vers le bas dans sa direction . Bonjour ! Qui es - tu ? » demanda Saboo surpris . Bonjour toi , je suis une girafe . Mon nom est Jojo .",0,1,0,0
"id499","Je peux jouer avec toi . Si tu montes sur mon dos , je t’ emmènerais faire une promenade . Saboo grimpa et ils s' en allèrent loin sur la route , sur la colline , et dans la ville . Saboo criait de bonheur . Jojo tourne à droite , maintenant à gauche et encore à droite , » jusqu' à ce qu' ils arrivent à la maison de son ami Munni . C' était l' anniversaire de Munni . Les enfants applaudirent quand ils virent Saboo sur le dos de Jojo . Jojo aida Tatie à mettre les ballons . Il était siiii ..... i grand , c' était facile pour lui . Jojo emmena les enfants en promenade , il a même joué au ballon avec eux . Ce fut une partie de plaisir . Tout le monde a chanté , « Joyeux anniversaire . » Tatie a mis sur la table des samosas , des gulab jamuns * , et des glaces . Le gulab jamun est un désert originaire d' Inde . Il est composé de boulettes de pâte cuites dans l' huile et servies avec un sirop épais .",0,1,0,0
"id500","Boum badaboum ! Muni était maçon . Il avait construit tous les bâtiments de son village , petits ou grands . Un matin , le docteur Sheila lui demanda de lui construire une clinique . — Muni , pourrais -tu s' il te plaît démolir ce vieux cabanon ? demanda le docteur Sheila . C' est là que je veux bâtir ma nouvelle clinique . — D' accord , Docteure Sheila , répondit Muni , mais je dois d' abord voir avec mes assistants , Anju et Sanju . Ils habitent tout en haut de la colline . Muni partit chercher ses assistants . Sur le chemin , il rencontra Bahadur , le plombier . — Je vais t' aider à enlever les robinets et les tuyaux du cabanon , promit Bahadur . — Attends -moi ici , Bahadur , je vais chercher Anju et Sanju . Un peu plus haut sur la colline , Muni tomba sur Babu , le laitier , et son buffle Rani . — Pourrais -tu m' aider à démolir le cabanon du docteur Sheila ? demanda Muni . — Pas question , répondit Babu . C' est un très bon médecin , je ne vois pas pourquoi je ferais une chose pareille ! Muni rencontra ensuite Mastan , le charpentier . — Je vais t’ aider à enlever tout le bois du cabanon , proposa Mastan . Muni finit par atteindre le sommet de la colline , où habitaient Anju et Sanju . — Nous avons besoin de votre énorme marteau très lourd , indiqua - til .",0,1,0,0
"id501","Le marteau était tellement lourd que Muni perdit l’ équilibre . — Oooooh , fais attention ! s’ écria Muni s' agrippa à Sanju . Sanju s' agrippa à Anju . BOUM BADABOUM ! Muni , Sanju et Anju dégringolèrent du haut de la colline et atterrirent sur Mastan . BOUM BADABOUM ! Muni , Sanju , Anju et Mastan roulèrent en bas de la colline . s' écria Babu . — Han ! fit Rani . — Finalement , je viens aussi ! dit Bahadur en se joignant à la petite troupe . BOUM BADABOUM ! BOUM BADABOUM ! Muni , Sanju , Anju , Mastan , Babu , Rani et Bahadur dévalèrent la colline et …   . ... finirent par s' écraser contre le cabanon du docteur Sheila . BADABOUM ! Le cabanon explosa en mille morceaux . Le docteur Sheila était ravie . Elle les paya et leur offrit des sucreries . — Merci , Muni , ainsi que vous tous qui avez participé à la démolition , dit - elle . Vous avez démoli mon cabanon en un temps record . Si vous pouviez m’ aider à construire ma nouvelle clinique aussi vite …   .",0,1,0,0
"id502","Un soir , alors qu' il se promenait , Luvi s' aperçut que la porte du salon de beauté était ouverte . Luvi jeta un coup d' œil à l' intérieur . Personne ! Je besoin d' un nouveau look , » pensa Luvi . Il commença à couper ses cheveux , tailler ses moustaches et ...   . ... même à couper ses griffes ! Ensuite , Luvi se coiffa . Bientôt , Luvi eut un tout nouveau look ! Luvi marchait fièrement pour rencontrer ses amis . Oh non !",0,1,0,0
"id503","Les amis de Luvi ne l' ont pas reconnu et ont commencé à l' attaquer . Alors que Luvi descendait en boitant , une sale souris se mit à rire en voyant son nouveau look . « Vous n' êtes pas effrayant , » grinça la souris . Luvi était furieux . « Je vais t' attraper ! hurla Luvi et il sauta vers la souris . Mais , Luvi avait coupé ses griffes et il ne put pas attraper la souris . Le pauvre Luvi rentra chez lui blessé et fatigué . Luvi décida de se cacher un moment et de manger du poisson pour se sentir mieux . Il sortira quand ses cheveux et ses griffes seront de retour !",0,1,0,0
"id504","Où est caché mon caméléon ? Nia ne trouve jamais son animal de compagnie . C' est un caméléon , et il aime se cacher . Nia a beaucoup de mal à le trouver . Que faire ? Ah , j' ai une idée ! »   . Lundi , Nia décide de peindre son petit caméléon en rouge . Comme ça , elle pourra le retrouver facilement . — Où es -tu demande -t - elle .   ? — Je suis là , sur les pommes rouges .",0,1,0,0
"id505","Mardi , Nia décide de peindre son petit caméléon en orange . Comme ça , elle pourra le retrouver facilement . Son caméléon se cache sur les oranges . Mercredi , Nia décide de peindre son petit caméléon en jaune . — Le jaune est une couleur brillante , alors je te retrouverai facilement . — Coucou , je suis là ! Jeudi , Nia décide de peindre son petit caméléon en vert . -tu voir où le petit caméléon de Nia s' est caché ? Vendredi , Nia décide de peindre son petit caméléon en bleu . Le petit caméléon de Nia s' est caché sur un tableau accroché au mur ! Samedi , Nia décide de peindre son petit caméléon en violet . Le petit caméléon de Nia se cache sur une assiette de raisins . Dimanche , Nia décide de peindre son petit caméléon avec toutes les couleurs de l' arcen - ciel . Maintenant , le petit caméléon ne sait plus où se cacher !   .",0,1,0,0
"id506","Monsieur Anand aimait marcher dans les bois , près de sa maison . — Ne sors pas dans le noir , il y a peut - être des animaux bizarres , le prévenaient ses enfants . Mais monsieur Anand ne les écoutait jamais . — Marcher , c' est trouver de l' aventure , prétendait - il . Un jour , il rencontra une étrange chose verte assise près d' un tronc d' arbre . Elle semblait très triste . — Qu' est -ce qui ne va pas , Greeno ? demanda gentiment monsieur Anand . — Dru - bi -dou - bi - oda - bada , répondit Greeno , en secouant les mains et en désignant une photo très étrange . Monsieur Anand comprit : « Je suis tombé de mon bateau spatial et j' ai atterri sur cet arbre . Pouvez - vous m' aider à retrouver mon bateau , s' il vous plaît , afin que je puisse rentrer chez moi ? » Monsieur Anand adora cette aventure . Voyant que Greeno était incapable de marcher , il le transporta sur son dos et l' aida à chercher son bateau spatial . Après tout , lui aussi voulait rentrer chez lui avant l' heure du dîner ! Ukra ikkraa ! Jong jiilly jong ! s’ écria soudain Greeno en courant vers un objet étrange , semblable à une barque surmontée d' une tente .",0,1,0,0
"id507","Monsieur Anand , qui était très intelligent , interpréta les paroles de Greeno de la façon suivante : « Hourra ! Voici mon bateau spatial ! Greeno embarqua dans son bateau spatial , aussitôt suivi par monsieur Anand . Tant pis pour le dîner ! Le bateau spatial s’ éleva dans le ciel dans un horrible fracas . Monsieur Anand adora cette aventure , malgré sa frayeur . Et si sa cravate s’ était coincée dans une branche d’ arbre ? Le bateau spatial naviguait dans les airs . « Turra barra ! Jungaa ! Bongaa ! s' écria Greeno . Monsieur Anand se dit que cela voulait peut - être signifier : « Jupiter ! Vénus ! Il était ravi de se retrouver dans l' espace . Et pourquoi ne pas arracher quelques étoiles et les ramener à la maison , tiens ?",0,1,0,0
"id508","Dans un petit jardin de la ville , il y avait un grand figuier . Une famille d' écureuils vivait dans cet arbre . Vikki est un membre de cette famille qui aime beaucoup parler . Son cousin , Kato , était venu le voir de la forêt lointaine . "" Aujourd'hui , nous allons aller sur un gros bateau "" , dit Vikki à Kato . Mais , je ... je ... j' ai peur de l' eau , je ne sais pas nager "" , balbutia Kato . "" Allez viens ! Avec Vikki à tes côtés , il ne faut pas avoir peur . J' ai été plusieurs fois à bord d' un bateau . "" Vikki ouvra la voie . Ils atteignirent la rivière . Le bateau était attaché à un pieu . Alors , ils coururent sur la corde , sautèrent dans le bateau , et s' assirent enroulés dans un coin . Lentement , le bateau commença à tanguer sur la rivière qui ondulait . Kato vit beaucoup de canards nager devant eux . Les poissons sortaient la tête hors de l' eau et dirent "" Bonjour ! "" . Certains cygnes nagèrent majestueusement près d' eux .",0,1,0,0
"id509","Ils étaient tellement beaux que Kato essaya d' en toucher un et il tomba dans la rivière . Sous l' eau , il vit des poissons . "" À l' aide ! À l' aide ! "" , cria Vikki ne savait pas quoi faire . Il parcourait le bateau d' un bout à l' autre , en criant : "" À l' aide ! Écureuil par - dessus bord ! "" Un cygne avait vu Kato tomber dans l' eau . Elle plongea sa tête dans l' eau et prit Kato dans son bec . Puis , elle le ramena sur le bateau . Kato , tremblant et frissonant , s' assit dans un coin ensoleillé pour se sécher . Vikki s' assit tranquillement près de lui . Comme il était chaud et sec , il se réjouit : "" Quelle aventure ! Attendez que je raconte cela à ma famille à la maison . "" Déjà , il s' imaginait comme un marin ! Un héros ! Brave et aventureux !",0,1,0,0
"id510","Chaku aimait jouer avec ses amis . Il aimait le tricycle de Lila . Il décida de fabriquer son propre tricycle . Il chercha des morceaux de bois . Il se souvint qu' il lui fallait aussi des clous et un marteau . Il alla demander de l' aide à son oncle . L' oncle de Chaku lui donna les outils dont il avait besoin et lui recommanda de faire bien attention . Chaku réfléchit à la façon dont fabriquer son tricycle .",0,1,0,0
"id511","Puis il se mit au travail . Quel magnifique tricycle ! Mais il n' était pas très stable . Lila vit que Chaku avait des difficultés . Elle décida de lui venir en aide . Ensemble , ils fabriquèrent un tricycle très solide . Chaku ne quittait plus son tricycle . Mais ce qu' il préférait , c' était quand Lila et lui faisaient du vélo ensemble .",0,1,0,0
"id512","Coucou ! Je suis très rapide ! Essaie de toucher ma queue , pour voir . Ne touche pas mes feuilles , s' il te plaît . Je suis en train d' admirer les nuages . Oh , non ! Je ne suis pas toujours aussi petit . Regarde ce qu' il se passe si tu cries PLOUF ! Je n' ai peur de rien . Même pas des lions . Allez , RRRRUGIT de toutes tes forces .",0,1,0,0
"id513","Klonk ! Quand j' entends des chansons , il se passe un drôle de truc . Alors , ne me chante rien , s' il te plaît . Pfouiiit ! -moi ta plus horrible grimace . Allez ! Aaaah ! Je dois rester calme , mais je ne me souviens plus pourquoi . Ne fais pas de gestes brusques , d' accord ? DÉCOUVRE LES PERSONNAGES   Lézard   Pangolin   Caméléon   Porc - épic   Poisson - globe Pieuvre   Mimosa pudique   .",0,1,0,0
"id514","Que se passera - t - il ? Que se passera - t - il si ...   . j' appuie sur mon nombril ? Pschitttt ! Une Sunita bien plate peut passer sous la porte . Que se passera - t - il si je mange toutes ces graines de tomate ? Whooooosh ! Allez ! Venez voir Sunita , la merveilleuse Fille - tomate . Que se passera - t - il si je retiens bien le souffle ? Gloupppp ! C’ est Sunita le Ballon ! Je saute , je rebondis , je roule .",0,1,0,0
"id515","Boinnng , boinnng . Que se passera - t - il si je me ferme les yeux bien bien bien fort ? Zaaapp ! Je suis Sunita l’ Invisible ! Personne ne sait que je suis là . Que se passera - t - il si je me tire les oreilles , si je les étire bien ? Vrrrrr ! Je suis Sunita Volante , qui plane au -dessus du monde avec les oiseaux . Mais pssst   ! Ne parle à personne de Sunita Plate , de Sunita la Fille - tomate , de Sunita le Ballon , de Sunita l’ Invisible , de Sunita Volante . Un jour , tous mes pouvoirs feront de moi Super Sunita . Et je sauverai le monde !",0,1,0,0
